review_id,review_title,review_text,star_rating,tag,review_date
9628,Transfer completed smoothly,I was pleased with how easily the transfer went through. The information provided was clear. My pension transfer was handled smoothly from start to finish. A positive experience all round.,5,pension_transfer,2024-11-22
9629,Login process is frustrating,The password reset process did not work properly for me. I have had repeated trouble logging into my account. I expected much better.,1,login_access,2024-10-21
9630,Transfer completed smoothly,I was pleased with how easily the transfer went through. The whole experience felt straightforward. The process of moving my old pension was straightforward. I would happily use the service again.,5,pension_transfer,2024-11-01
9631,Disappointing customer service,The support team did not help enough with my issue. Customer service was disappointing and slow. Not a good experience overall.,2,customer_service,2025-02-21
9632,Pleased with investment performance,The investment performance has given me more confidence in my pension. Everything felt well organised. I would recommend them.,5,fund_performance,2025-11-21
9633,Frustrating support experience,Customer service was disappointing and slow. The support team did not help enough with my issue. I expected much better.,1,customer_service,2024-07-20
9634,Transfer completed smoothly,The process of moving my old pension was straightforward. Everything felt well organised. No real complaints from me.,5,pension_transfer,2025-02-14
9635,Steady but not exciting,"Fund performance seems average so far. Nothing terrible, but not especially impressive either.",5,fund_performance,2024-01-21
9636,Acceptable support experience,"Customer service was okay overall. It was manageable, just not especially smooth. It was fine in the end.",4,customer_service,2025-05-26
9637,Good digital experience,Using the website made managing my pension much easier. It gave me more confidence in managing my pension. I would happily use the service again.,5,website_app,2024-08-17
9638,Support team not helpful,Responses took too long and the problem was not handled well. The support team did not help enough with my issue. Not a good experience overall.,1,customer_service,2025-04-03
9639,Contributions showing correctly,I had no issues with how contributions were handled. It gave me more confidence in managing my pension. Very satisfied overall.,5,contributions,2025-10-23
9640,Difficult to understand retirement estimate,The estimates were unclear and left me with more questions. I came away disappointed.,1,retirement_projection,2024-02-05
9641,Transfer completed smoothly,My pension transfer was handled smoothly from start to finish. Everything around the transfer was clearly explained and completed efficiently. Very satisfied overall.,5,pension_transfer,2024-06-15
9642,Smooth website and app,The online experience was smooth and straightforward. It gave me more confidence in managing my pension. The website was clear and easy to navigate. I would happily use the service again.,5,website_app,2025-04-04
9643,Excellent customer service,The team made the whole process much easier for me. The whole experience felt straightforward. I was impressed by how professional the customer service was. I would happily use the service again.,5,customer_service,2024-04-07
9644,Disappointed with fund performance,The returns have been weaker than I expected. The process felt more difficult than it needed to be. I expected much better.,1,fund_performance,2025-09-07
9645,Very helpful team,I was impressed by how professional the customer service was. The information provided was clear. I would happily use the service again.,5,customer_service,2024-11-18
9646,Customer service was brilliant,I was impressed by how professional the customer service was. Everything felt well organised. I would happily use the service again.,5,customer_service,2024-12-23
9647,Transfer process went well,I was pleased with how easily the transfer went through. The whole experience felt straightforward. A positive experience all round.,5,pension_transfer,2024-12-21
9648,Withdrawal process went well,The process of accessing my pension in retirement was smooth. It gave me more confidence in managing my pension. The retirement withdrawal process was handled clearly and efficiently. Very satisfied overall.,5,withdrawals_retirement,2024-05-26
9649,Good value overall,The cost structure seemed reasonable and clear. It gave me more confidence in managing my pension. I would recommend them.,5,fees_charges,2024-12-30
9650,Support fixed my login issue,Support helped me regain access to the account very quickly. The whole experience felt straightforward. Very satisfied overall.,4,login_access,2024-03-19
9651,Retirement withdrawal process was smooth,I was pleased with how straightforward the pension access process was. The whole experience felt straightforward. I would happily use the service again.,5,withdrawals_retirement,2024-06-30
9652,Process was fine overall,"The transfer process was acceptable, even if it took a bit of time. It was fine, just slower than I had hoped. It was fine in the end.",3,pension_transfer,2024-07-27
9653,Smooth website and app,The website was clear and easy to navigate. It gave me more confidence in managing my pension. I found the app simple to use and reliable. No real complaints from me.,4,website_app,2024-09-20
9654,Good value overall,The fees seem fair for the service being provided. The cost structure seemed reasonable and clear. A positive expereince all round.,4,fees_charges,2024-12-12
9655,Forecast tools were useful,The retirement projection was clear and helpful. The whole experience felt straightforward. I would happily use the service again.,5,retirement_projection,2024-04-28
9656,Move from old provider was simple,Everything around the transfer was clearly explained and completed efficiently. The process of moving my old pension was straightforward. No real complaints from me.,5,pension_transfer,2024-06-14
9657,Accessing pension was easy,I was pleased with how straightforward the pension access process was. The whole experience felt straightforward. A positive experience all round.,5,withdrawals_retirement,2024-11-21
9658,Some login friction,"It took a little time to sign in properly, but it was resolved. Nothing terrible, but not especially impressive either.",4,login_access,2025-01-16
9659,Payments processed fine,The payment records were easy to understand and everything matched up. I had no issues with how contributions were handled. No real complaints from me.,5,contributions,2025-01-03
9660,Move from old provider was simple,The process of moving my old pension was straightforward. It gave me more confidence in managing my pension. Everything around the transfer was clearly explained and completed efficiently. No real complaints from me.,5,pension_transfer,2025-05-17
9661,Accessing pension was easy,I was pleased with how straightforward the pension access process was. Taking money from the pension was easier than I expected. I would recommend them.,5,withdrawals_retirement,2025-09-19
9662,Documents checked quickly,My documents were checked without any issues. The information provided was clear. The verification process was handled efficiently. Very satisfied overall.,4,identity_verification,2024-09-07
9663,No trouble logging in now,"The access problem was sorted without much hassle. I had a login issue at first, but it was resolved quickly. Very satisfied overall.",4,login_access,2025-03-20
9664,Problems accessing pension,Accessing my pension has been more stressful than expected. The retirement access process felt poorly handled. Not a good experience overall.,1,withdrawals_retirement,2025-08-22
9665,Employer contributions reflected properly,The payment records were easy to understand and everything matched up. Employer contributions appeared as expected and without delay. Very satisfied overall.,5,contributions,2025-09-09
9666,Document process was acceptable,"The verification steps were manageable enough. It was manageable, just not especially smooth. It was acceptable overall.",5,identity_verification,2024-10-09
9667,Poor customer service,The support team did not help enough with my issue. Communication could have been better. Responses took too long and the problem was not handled well. I would be hesitant to recommend them.,1,customer_service,2025-05-09
9668,Pleased with investment performance,Returns have looked solid and the information provided was clear. I have been pleased with how my pension pot has grown. A positive experience all round.,4,fund_performance,2024-11-12
9669,Pleased with investment performance,I have been pleased with how my pension pot has grown. The information provided was clear. A positive experience all round.,5,fund_performance,2025-05-16
9670,No trouble logging in now,Getting back into my account was easier than expected. It gave me more confidence in managing my pension. I would happily use the servce again.,5,login_access,2025-11-29
9671,Access problem sorted,"The access problem was sorted without much hassle. The whole experience felt straightforward. I had a login issue at first, but it was resolved quickly. I would recommend them.",5,login_access,2025-03-23
9672,Smooth website and app,The online experience was smooth and straightforward. Everything felt well organised. No real complaints from me.,5,website_app,2025-11-09
9673,Easy to get back into account,"I had a login issue at first, but it was resolved quickly. It gave me more confidence in managing my pension. No real complaints from me.",5,login_access,2025-01-08
9674,Verification process frustrating,I had issues with the verification process and found it stressful. The ID check process was more difficult than it needed to be. I would be hesitant to recommend them.,2,identity_verification,2024-08-04
9675,Customer service was brilliant,The team made the whole process much easier for me. Everything felt well organised. No real complaints from me.,5,customer_service,2025-06-11
9676,Smooth website and app,The online experience was smooth and straightforward. It gave me more confidence in managing my pension. I would recommend them.,5,website_app,2024-09-22
9677,No trouble logging in now,Support helped me regain access to the account very quickly. The information provided was clear. No real complaints from me.,5,login_access,2024-02-15
9678,Unhappy with pension access,Accessing my pension has been more stressful than expected. Communication could have been better. I came away disappointed.,1,withdrawals_retirement,2024-10-17
9679,Helpful support team,"The team made the whole process much easier for me. The whole experience felt straightforward. Customer service was polite, efficient and helpful. No real complaints from me.",5,customer_service,2025-05-24
9680,Accessing pension was easy,The retirement withdrawal process was handled clearly and efficiently. The information provided was clear. Very satisfied overall.,5,withdrawals_retirement,2024-02-18
9681,Document process was acceptable,The verification steps were manageable enough. The experience felt fairly ordinary. There is room for improvement.,5,identity_verification,2024-11-03
9682,Password reset did not work,The password reset process did not work properly for me. It created unnecessary stress. I expected much better.,1,login_access,2024-11-01
9683,Strong growth so far,The investment performance has given me more confidence in my pension. It gave me more confidence in managing my pension. The fund performance has been stronger than I expected. No real complaints from me.,5,fund_performance,2024-04-27
9684,Charges seem fair,The overall value for money feels good to me. Everything felt well organised. A positive expereince all round.,5,fees_charges,2024-07-30
9685,Withdrawal process went well,The retirement withdrawal process was handled clearly and efficiently. Taking money from the pension was easier than I expected. No real complaints from me.,5,withdrawals_retirement,2025-08-25
9686,Great service from support,"Customer service was polite, efficient and helpful. The whole experience felt straightforward. The support team resolved my issue quickly. Very satisfied overall.",5,customer_service,2025-01-07
9687,Easy pension transfer,I was pleased with how easily the transfer went through. A positive expereince all round.,5,pension_transfer,2025-01-15
9688,Customer service was brilliant,I was impressed by how professional the customer service was. It gave me more confidence in managing my pension. The team made the whole process much easier for me. Very satisfied overall.,5,customer_service,2025-07-04
9689,Contributions showing correctly,The payment records were easy to understand and everything matched up. My contributions have been processed correctly and clearly shown. Very satisfied overall.,5,contributions,2025-03-24
9690,Easy to get back into account,Getting back into my account was easier than expected. Everything felt well organised. I would recommend them.,5,login_access,2025-02-01
9691,Helpful retirement projection,The projection tools gave me a useful picture of my retirement planning. The retirement projection was clear and helpful. A positive experience all round.,5,retirement_projection,2024-02-11
9692,No trouble logging in now,"I had a login issue at first, but it was resolved quickly. Support helped me regain access to the account very quickly. A positive experience all round.",5,login_access,2024-05-28
9693,Forecast tools were useful,The retirement projection was clear and helpful. It gave me more confidence in managing my pension. The projection tools gave me a useful picture of my retirement planning. I would happily use the service again.,5,retirement_projection,2024-04-15
9694,Identity check handled well,The verification process was handled efficiently. The information provided was clear. The identity verification process was quick and straightforward. I would recommend them.,5,identity_verification,2025-09-27
9695,Charges seem fair,The overall value for money feels good to me. The cost structure seemed reasonable and clear. Very satisfied overall.,5,fees_charges,2025-07-08
9696,Verification process was smooth,The identity verification process was quick and straightforward. The whole experience felt straightforward. I found the ID checks clear and easy to complete. No real complaints from me.,5,identity_verification,2024-03-13
9697,Happy with the fee structure,The fees seem fair for the servce being provided. The whole experience felt straightforward. I would happily use the service again.,4,fees_charges,2025-10-25
9698,Easy pension transfer,The process of moving my old pension was straightforward. The whole experience felt straightforward. I would recommend them.,5,pension_transfer,2025-07-08
9699,Happy with the fee structure,The cost structure seemed reasonable and clear. The whole experience felt straightforward. The fees seem fair for the service being provided. Very satisfied overall.,5,fees_charges,2024-03-25
9700,Withdrawal process went well,I was pleased with how straightforward the pension access process was. It gave me more confidence in managing my pension. Taking money from the pension was easier than I expected. I would recommend them.,5,withdrawals_retirement,2025-05-03
9701,Documents checked quickly,The verification process was handled efficiently. The identity verification process was quick and straightforward. No real complaints from me.,5,identity_verification,2025-08-18
9702,Very helpful team,"Customer service was polite, efficient and helpful. The information provided was clear. The team made the whole process much easier for me. Very satisfied overall.",4,customer_service,2025-10-29
9703,Login issue resolved quickly,"Getting back into my account was easier than expected. The whole experience felt straightforward. I had a login issue at first, but it was resolved quickly. No real complaints from me.",5,login_access,2024-08-19
9704,Pension performing well,I have been pleased with how my pension pot has grown. The information provided was clear. I would happily use the service again.,5,fund_performance,2025-05-21
9705,No trouble logging in now,Getting back into my account was easier than expected. Everything felt well organised. I would happily use the servce again.,5,login_access,2024-12-16
9706,Document process was acceptable,The identity verification process was okay overall. It was fine in the end.,3,identity_verification,2025-05-22
9707,Retirement projection unclear,I did not find the pension forecast very helpful. The experience felt poorly managed. The estimates were unclear and left me with more questions. I expected much better.,1,retirement_projection,2025-06-20
9708,Withdrawal process went well,Taking money from the pension was easier than I expected. I was pleased with how straightforward the pension access process was. No real complaints from me.,5,withdrawals_retirement,2025-05-01
9709,Useful pension forecast,I found the pension forecast easy to understand. The retirement projection was clear and helpful. Very satisfied overall.,5,retirement_projection,2024-11-09
9710,Excellent customer service,"Customer service was polite, efficient and helpful. The team made the whole process much easier for me. No real complaints from me.",5,customer_service,2025-01-22
9711,Steady but not exciting,"The returns have been okay, but nothing especially impressive. A fairly average experience overall.",3,fund_performance,2024-04-05
9712,Login issue resolved quickly,Getting back into my account was easier than expected. The whole experience felt straightforward. Very satisfied overall.,5,login_access,2024-07-23
9713,Easy pension transfer,The process of moving my old pension was straightforward. The whole experience felt straightforward. Very satisfied overall.,4,pension_transfer,2024-07-13
9714,Support team not helpful,Responses took too long and the problem was not handled well. Customer service was disappointing and slow. This needs improvement.,4,customer_service,2025-01-11
9715,Easy to get back into account,"I had a login issue at first, but it was resolved quickly. The information provided was clear. Support helped me regain access to the account very quickly. Very satisfied overall.",5,login_access,2024-07-13
9716,Smooth website and app,The online experience was smooth and straightforward. Everything felt well organised. The website was clear and easy to navigate. No real complaints from me.,5,website_app,2025-11-16
9717,Easy pension transfer,The process of moving my old pension was straightforward. It gave me more confidence in managing my pension. My pension transfer was handled smoothly from start to finish. No real complaints from me.,4,pension_transfer,2025-07-24
9718,Transparent charges,The overall value for money feels good to me. The fees seem fair for the service being provided. I would happily use the service again.,5,fees_charges,2025-08-01
9719,Disappointed with fund performance,My pension growth has not felt strong enough. The investment performance has been underwhelming for me. I came away disappointed.,3,fund_performance,2024-01-29
9720,Helpful support team,The support team resolved my issue quickly. I was impressed by how professional the customer service was. I would recommend them.,5,customer_service,2024-02-22
9721,Contributions showing correctly,Employer contributions appeared as expected and without delay. My contributions have been processed correctly and clearly shown. I would recommend them.,5,contributions,2025-02-19
9722,Transparent charges,The fees seem fair for the service being provided. The cost structure seemed reasonable and clear. Very satisfied overall.,5,fees_charges,2024-03-29
9723,Move from old provider was simple,I was pleased with how easily the transfer went through. The whole experience felt straightforward. The process of moving my old pension was straightforward. A positive experience all round.,5,pension_transfer,2025-08-27
9724,Very helpful team,I was impressed by how professional the customer service was. The information provided was clear. The team made the whole process much easier for me. Very satisfied overall.,5,customer_service,2024-08-11
9725,Verification process frustrating,The ID check process was more difficult than it needed to be. The identity verification process was frustrating. I expected much better.,1,identity_verification,2024-09-10
9726,Good returns overall,The investment performance has given me more confidence in my pension. The information provided was clear. A positive experience all round.,5,fund_performance,2025-07-27
9727,Pension performing well,The investment performance has given me more confidence in my pension. I have been pleased with how my pension pot has grown. I would happily use the service again.,5,fund_performance,2024-09-01
9728,App works really well,The website was clear and easy to navigate. It gave me more confidence in managing my pension. A positive experience all round.,4,website_app,2024-04-15
9729,Support was average,"Customer service was okay overall. It more or less did the job. Support was fine, although not especially memorable. It was acceptable overall.",3,customer_service,2024-04-06
9730,Employer contribution missing,I noticed problems with how my contributions were recorded. I expected much better.,1,contributions,2024-09-28
9731,Retirement projection unclear,I did not find the pension forecast very helpful. I would be hesitant to recommend them.,1,retirement_projection,2025-11-02
9732,Pension performing well,I have been pleased with how my pension pot has grown. Everything felt well organised. The fund performance has been stronger than I expected. Very satisfied overall.,5,fund_performance,2025-01-14
9733,Access problem sorted,"Getting back into my account was easier than expected. It gave me more confidence in managing my pension. I had a login issue at first, but it was resolved quickly. I would happily use the service again.",5,login_access,2025-12-20
9734,Move from old provider was simple,My pension transfer was handled smoothly from start to finish. Everything felt well organised. I would happily use the servce again.,5,pension_transfer,2024-09-28
9735,Happy with the fee structure,The cost structure seemed reasonable and clear. The information provided was clear. No real complaints from me.,5,fees_charges,2024-05-08
9736,Retirement estimates were fine,"The retirement projection was okay, but not especially detailed. The forecast tool was acceptable and gave a general idea. Nothing terrible, but not especially impressive either.",5,retirement_projection,2025-12-20
9737,Helpful support team,I was impressed by how professional the customer service was. The whole experience felt straightforward. No real complaints from me.,5,customer_service,2025-08-31
9738,Withdrawal process was stressful,I was unhappy with how difficult it was to take my pension. It created unnecessary stress. This needs improvement.,1,withdrawals_retirement,2024-09-10
9739,Payments processed fine,I had no issues with how contributions were handled. Everything felt well organised. A positive experience all round.,5,contributions,2025-09-29
9740,Online account is simple to navigate,The website was clear and easy to navigate. Using the website made managing my pension much easier. I would recommend them.,5,website_app,2025-03-22
9741,Poor experience taking pension,The retirement access process felt poorly handled. Accessing my pension has been more stressful than expected. Not a good experience overall.,1,withdrawals_retirement,2024-01-06
9742,Password reset did not work,Getting access to the account has been frustrating. Communication could have been better. I expected much better.,1,login_access,2025-04-18
9743,Transfer completed smoothly,Everything around the transfer was clearly explained and completed efficiently. It gave me more confidence in managing my pension. My pension transfer was handled smoothly from start to finish. A positive experience all round.,5,pension_transfer,2025-04-14
9744,Verification was straightforward,The identity verification process was quick and straightforward. It gave me more confidence in managing my pension. I found the ID checks clear and easy to complete. I would happily use the service again.,5,identity_verification,2025-10-02
9745,Easy verification process,The verification process was handled efficiently. It gave me more confidence in managing my pension. The identity verification process was quick and straightforward. I would happily use the service again.,4,identity_verification,2025-04-21
9746,Access problem sorted,"I had a login issue at first, but it was resolved quickly. Everything felt well organised. No real complaints from me.",5,login_access,2025-12-11
9747,Pleased with investment performance,The fund performance has been stronger than I expected. The whole experience felt straightforward. I have been pleased with how my pension pot has grown. Very satisfied overall.,5,fund_performance,2024-05-02
9748,Payments processed fine,Employer contributions appeared as expected and without delay. I had no issues with how contributions were handled. A positive experience all round.,5,contributions,2024-11-14
9749,Problems moving pension,There were delays and not enough updates during the transfer. Not a good experience overall.,1,pension_transfer,2024-06-30
9750,Move from old provider was simple,I was pleased with how easily the transfer went through. Everything around the transfer was clearly explained and completed efficiently. Very satisfied overall.,5,pension_transfer,2025-06-04
9751,Great service from support,"I was impressed by how professional the customer service was. The information provided was clear. Customer service was polite, efficient and helpful. I would recommend them.",5,customer_service,2024-01-03
9752,Problems accessing pension,The withdrawal process took too long and was not clear enough. The process felt more difficult than it needed to be. I was unhappy with how difficult it was to take my pension. I came away disappointed.,1,withdrawals_retirement,2024-03-16
9753,Contributions showing correctly,I had no issues with how contributions were handled. Everything felt well organised. The payment records were easy to understand and everything matched up. Very satisfied overall.,5,contributions,2025-10-11
9754,Charges seem fair,The cost structure seemed reasonable and clear. It gave me more confidence in managing my pension. The fees seem fair for the service being provided. I would recommend them.,5,fees_charges,2024-04-27
9755,Pleased with investment performance,The investment performance has given me more confidence in my pension. It gave me more confidence in managing my pension. I have been pleased with how my pension pot has grown. No real complaints from me.,4,fund_performance,2024-02-01
9756,Fund performance seems okay,"The performance is acceptable, but I expected slightly better. It more or less did the job. Nothing terrible, but not especially impressive either.",4,fund_performance,2025-01-14
9757,Retirement estimates easy to understand,The retirement projection was clear and helpful. The whole experience felt straightforward. The retirement estimate information was presented well. I would recommend them.,4,retirement_projection,2024-12-24
9758,Strong growth so far,I have been pleased with how my pension pot has grown. Returns have looked solid and the information provided was clear. I would recommend them.,5,fund_performance,2024-11-14
9759,Transfer completed smoothly,The process of moving my old pension was straightforward. I was pleased with how easily the transfer went through. A positive experience all round.,4,pension_transfer,2025-01-02
9760,Withdrawal process went well,The retirement withdrawal process was handled clearly and efficiently. The information provided was clear. No real complaints from me.,5,withdrawals_retirement,2024-09-18
9761,No trouble logging in now,"I had a login issue at first, but it was resolved quickly. The whole experience felt straightforward. Support helped me regain access to the account very quickly. I would happily use the service again.",5,login_access,2024-05-10
9762,Problems using the online account,The website was confusing and harder to use than it should have been. It created unnecessary stress. Not a good experience overall.,2,website_app,2024-01-12
9763,Contributions showing correctly,My contributions have been processed correctly and clearly shown. Everything felt well organised. Very satisfied overall.,5,contributions,2025-07-24
9764,Strong growth so far,I have been pleased with how my pension pot has grown. The information provided was clear. The investment performance has given me more confidence in my pension. I would recommend them.,5,fund_performance,2024-05-14
9765,Very helpful team,"Customer service was polite, efficient and helpful. It gave me more confidence in managing my pension. I was impressed by how professional the customer service was. A positive experience all round.",5,customer_service,2025-02-13
9766,Good value overall,The cost structure seemed reasonable and clear. The information provided was clear. The overall value for money feels good to me. No real complaints from me.,4,fees_charges,2025-12-26
9767,Move from old provider was simple,I was pleased with how easily the transfer went through. It gave me more confidence in managing my pension. Everything around the transfer was clearly explained and completed efficiently. I would recommend them.,5,pension_transfer,2025-04-02
9768,Helpful support team,"Customer service was polite, efficient and helpful. The support team resolved my issue quickly. I would happily use the service again.",5,customer_service,2025-10-28
9769,Withdrawal process went well,The process of accessing my pension in retirement was smooth. Everything felt well organised. I would recommend them.,5,withdrawals_retirement,2025-10-15
9770,Good value overall,I was happy with the transparency around charges. The cost structure seemed reasonable and clear. A positive experience all round.,3,fees_charges,2024-06-11
9771,Easy to get back into account,The access problem was sorted without much hassle. Support helped me regain access to the account very quickly. I would happily use the service again.,5,login_access,2025-10-30
9772,Smooth website and app,The online experience was smooth and straightforward. The whole experience felt straightforward. A positive experience all round.,5,website_app,2024-01-22
9773,Forecast tool was average,"The retirement projection was okay, but not especially detailed. It more or less did the job. It was useful enough, just not particularly impressive. It was fine in the end.",3,retirement_projection,2024-02-21
9774,Website easy to use,I found the app simple to use and reliable. The whole experience felt straightforward. Using the website made managing my pension much easier. I would happily use the service again.,5,website_app,2024-09-28
9775,Forecast tools were useful,The retirement estimate information was presented well. The information provided was clear. I would recommend them.,5,retirement_projection,2024-04-06
9776,No trouble logging in now,The access problem was sorted without much hassle. Everything felt well organised. I would happily use the service again.,5,login_access,2025-09-16
9777,Helpful support team,The team made the whole process much easier for me. The information provided was clear. The support team resolved my issue quickly. A positive experience all round.,5,customer_service,2025-02-13
9778,Retirement estimates easy to understand,The retirement estimate information was presented well. I found the pension forecast easy to understand. I would happily use the service again.,5,retirement_projection,2025-12-16
9779,Projection info was clear,I found the pension forecast easy to understand. The retirement estimate information was presented well. Very satisfied overall.,5,retirement_projection,2024-10-05
9780,Retirement withdrawal process was smooth,The process of accessing my pension in retirement was smooth. It gave me more confidence in managing my pension. I was pleased with how straightforward the pension access process was. A positive experience all round.,5,withdrawals_retirement,2025-08-23
9781,Retirement support was helpful,Taking money from the pension was easier than I expected. Very satisfied overall.,5,withdrawals_retirement,2025-08-18
9782,Pension transfer was straightforward,Everything around the transfer was clearly explained and completed efficiently. Everything felt well organised. The process of moving my old pension was straightforward. Very satisfied overall.,5,pension_transfer,2025-08-27
9783,Move from old provider was simple,My pension transfer was handled smoothly from start to finish. I was pleased with how easily the transfer went through. I would happily use the service again.,5,pension_transfer,2025-02-22
9784,Retirement estimates easy to understand,I found the pension forecast easy to understand. The projection tools gave me a useful picture of my retirement planning. I would recommend them.,5,retirement_projection,2024-08-31
9785,Useful pension forecast,The projection tools gave me a useful picture of my retirement planning. Everything felt well organised. I found the pension forecast easy to understand. No real complaints from me.,5,retirement_projection,2024-06-24
9786,Documents checked quickly,I found the ID checks clear and easy to complete. The information provided was clear. The identity verification process was quick and straightforward. Very satisfied overall.,5,identity_verification,2024-10-22
9787,Slow response from support,Customer service was disappointing and slow. I came away disappointed.,1,customer_service,2024-12-03
9788,Employer contributions reflected properly,I had no issues with how contributions were handled. My contributions have been processed correctly and clearly shown. A positive experience all round.,4,contributions,2025-04-19
9789,Retirement estimates were fine,The forecast tool was acceptable and gave a general idea. It was fine in the end.,5,retirement_projection,2024-09-06
9790,Disappointing customer service,Responses took too long and the problem was not handled well. The process felt more difficult than it needed to be. I found the service frustrating and harder than it should have been. I expected much better.,1,customer_service,2024-01-04
9791,Excellent customer service,"Customer service was polite, efficient and helpful. The information provided was clear. Very satisfied overall.",4,customer_service,2025-03-19
9792,Great service from support,The support team resolved my issue quickly. It gave me more confidence in managing my pension. The team made the whole process much easier for me. A positive experience all round.,5,customer_service,2024-01-05
9793,Trouble logging in,Getting access to the account has been frustrating. I was locked out and it took too long to sort out. I would be hesitant to recommend them.,1,login_access,2024-02-11
9794,Good returns overall,The fund performance has been stronger than I expected. It gave me more confidence in managing my pension. No real complaints from me.,4,fund_performance,2025-03-30
9795,Contribution process was smooth,The payment records were easy to understand and everything matched up. The information provided was clear. My contributions have been processed correctly and clearly shown. I would happily use the service again.,5,contributions,2025-07-04
9796,Move from old provider was simple,The process of moving my old pension was straightforward. It gave me more confidence in managing my pension. No real complaints from me.,5,pension_transfer,2025-12-08
9797,Happy with fund performance,I have been pleased with how my pension pot has grown. Returns have looked solid and the information provided was clear. I would recommend them.,5,fund_performance,2024-05-17
9798,Charges seem fair,The overall value for money feels good to me. The information provided was clear. A positive experience all round.,5,fees_charges,2025-11-25
9799,No issues with contributions,I had no issues with how contributions were handled. Employer contributions appeared as expected and without delay. I would happily use the service again.,5,contributions,2025-06-25
9800,Good experience with taking pension,I was pleased with how straightforward the pension access process was. The process of accessing my pension in retirement was smooth. A positive experience all round.,5,withdrawals_retirement,2025-04-21
9801,Support fixed my login issue,Getting back into my account was easier than expected. It gave me more confidence in managing my pension. I would recommend them.,5,login_access,2025-05-13
9802,Pension performing well,The fund performance has been stronger than I expected. The whole experience felt straightforward. The investment performance has given me more confidence in my pension. No real complaints from me.,4,fund_performance,2024-09-20
9803,Difficult to understand retirement estimate,The retirement projection information was confusing. I expected much better.,1,retirement_projection,2025-02-11
9804,Support fixed my login issue,Getting back into my account was easier than expected. Everything felt well organised. Support helped me regain access to the account very quickly. I would happily use the service again.,5,login_access,2024-01-11
9805,Documents checked quickly,My documents were checked without any issues. The information provided was clear. I would happily use the service again.,5,identity_verification,2024-09-18
9806,Strong growth so far,Returns have looked solid and the information provided was clear. The whole expereince felt straightforward. A positive experience all round.,5,fund_performance,2024-01-30
9807,Pension transfer was straightforward,The process of moving my old pension was straightforward. My pension transfer was handled smoothly from start to finish. I would happily use the service again.,5,pension_transfer,2024-10-14
9808,Good experience with taking pension,The retirement withdrawal process was handled clearly and efficiently. The information provided was clear. I would recommend them.,5,withdrawals_retirement,2024-10-25
9809,Move from old provider was simple,Everything around the transfer was clearly explained and completed efficiently. The whole experience felt straightforward. I would happily use the service again.,5,pension_transfer,2024-12-25
9810,Good returns overall,I have been pleased with how my pension pot has grown. The whole experience felt straightforward. Returns have looked solid and the information provided was clear. No real complaints from me.,5,fund_performance,2025-06-09
9811,Contribution records look wrong,I was unhappy with delays or confusion around pension payments. The process felt more difficult than it needed to be. I expected much better.,1,contributions,2025-11-10
9812,Forecast tools were useful,The retirement estimate information was presented well. It gave me more confidence in managing my pension. No real complaints from me.,5,retirement_projection,2024-08-10
9813,Easy to get back into account,Getting back into my account was easier than expected. Everything felt well organised. The access problem was sorted without much hassle. A positive experience all round.,4,login_access,2025-08-16
9814,Forecast tools were useful,The projection tools gave me a useful picture of my retirement planning. It gave me more confidence in managing my pension. I found the pension forecast easy to understand. Very satisfied overall.,5,retirement_projection,2025-03-11
9815,Happy with the fee structure,The overall value for money feels good to me. Everything felt well organised. I was happy with the transparency around charges. I would happily use the service again.,5,fees_charges,2024-05-11
9816,Good experience with taking pension,The retirement withdrawal process was handled clearly and efficiently. The information provided was clear. No real complaints from me.,5,withdrawals_retirement,2025-08-28
9817,Pension performing well,The fund performance has been stronger than I expected. The whole experience felt straightforward. I have been pleased with how my pension pot has grown. I would recommend them.,5,fund_performance,2025-02-27
9818,Access issue eventually sorted,"The login process was fine in the end, just not especially smooth. It was acceptable overall.",5,login_access,2025-07-22
9819,Contributions showing correctly,I had no issues with how contributions were handled. The information provided was clear. My contributions have been processed correctly and clearly shown. No real complaints from me.,5,contributions,2025-08-15
9820,Excellent customer service,The team made the whole process much easier for me. Everything felt well organised. Very satisfied overall.,5,customer_service,2025-07-14
9821,Transfer process went well,My pension transfer was handled smoothly from start to finish. The whole experience felt straightforward. I would recommend them.,5,pension_transfer,2024-09-02
9822,Transparent charges,The overall value for money feels good to me. Everything felt well organised. I would recommend them.,5,fees_charges,2025-09-01
9823,Good digital experience,I found the app simple to use and reliable. The whole experience felt straightforward. A positive experience all round.,5,website_app,2025-09-08
9824,Strong growth so far,Returns have looked solid and the information provided was clear. I have been pleased with how my pension pot has grown. I would recommend them.,4,fund_performance,2024-11-28
9825,Very helpful team,"Customer service was polite, efficient and helpful. The information provided was clear. A positive experience all round.",5,customer_service,2025-12-27
9826,Happy with fund performance,The fund performance has been stronger than I expected. Returns have looked solid and the information provided was clear. Very satisfied overall.,5,fund_performance,2025-10-22
9827,No issues with contributions,I had no issues with how contributions were handled. The information provided was clear. The payment records were easy to understand and everything matched up. A positive experience all round.,5,contributions,2025-07-04
9828,Access problem sorted,The access problem was sorted without much hassle. Everything felt well organised. Getting back into my account was easier than expected. Very satisfied overall.,5,login_access,2024-10-21
9829,Login issue resolved quickly,The access problem was sorted without much hassle. Support helped me regain access to the account very quickly. Very satisfied overall.,5,login_access,2024-06-28
